model id,words,label-occurrences,nodes,edge,splits,joins,sequences,loops,task,event,inclusiveGateway,parallelGateway,exclusiveGateway,eventBasedGateway
799,1.636363636,1.375,13,13,1,1,2,0,5,3,0,0,1,0
800,3.571428571,1.571428571,13,13,1,1,2,0,5,2,0,0,1,0
801,2.482758621,1.4375,29,31,3,3,4,0,6,3,0,1,1,0
802,2.090909091,1.222222222,28,30,3,3,5,0,5,3,0,1,1,0
803,1.27027027,1.083333333,17,18,2,2,2,0,5,3,0,1,1,0
804,2.529411765,1.090909091,15,15,2,1,3,0,4,3,0,0,1,0
805,1,1,1,0,0,0,0,0,1,1,0,0,0,0
806,1.68,1.090909091,14,14,1,1,3,0,5,3,0,0,1,0
807,1.875,1.090909091,14,14,1,1,3,0,4,4,0,0,1,0
808,1.5,1.066666667,19,20,2,2,2,0,5,4,0,0,1,0
809,1.2,1,2,1,0,0,0,0,0,2,0,0,0,0
810,1.384615385,1,4,3,0,0,1,0,2,1,0,0,0,0
811,1.125,1,3,2,0,0,1,0,2,2,0,0,0,0
812,1.142857143,1,3,2,0,0,1,0,2,2,0,0,0,0
813,2.071428571,1.2,8,8,1,1,2,0,0,4,0,1,0,0
814,1.75,1.090909091,30,32,3,3,5,0,6,4,0,0,1,0
815,1.842105263,1.25,12,12,1,1,1,0,5,5,0,1,0,0
816,1.380952381,1.166666667,9,9,1,1,1,0,3,3,0,0,1,0
817,1.263157895,1.2,8,8,1,1,1,0,0,3,1,0,0,0
818,1.32,1,10,10,1,1,2,0,2,3,0,0,1,0
819,2.470588235,1.4375,29,32,4,4,2,2,9,3,0,0,1,0
820,1.25,1,10,10,1,1,2,0,6,2,0,0,1,0
821,3.55,1.4,25,26,2,2,5,0,7,3,1,0,1,0
822,1.210526316,1.166666667,9,9,1,1,1,0,3,2,0,0,1,0
823,4.333333333,2,12,12,1,1,3,0,6,5,0,0,1,0
824,2.961538462,1.045454545,29,31,3,3,4,0,6,3,0,1,1,0
825,2.5,1.307692308,23,25,3,3,2,0,4,3,0,1,1,0
826,1.894736842,1,14,15,2,2,1,0,6,4,1,1,0,0
827,2.15625,1.066666667,21,22,3,2,4,0,4,3,0,1,1,0
828,1,1,1,0,0,0,0,0,1,1,0,0,0,0
829,1.5,1.111111111,12,12,1,1,2,0,3,5,1,0,0,0
830,2.090909091,1.166666667,9,9,1,1,1,0,3,3,0,0,1,0
831,2.333333333,1.071428571,19,20,2,2,2,0,6,3,0,0,1,0
832,1.833333333,1.5,3,2,0,0,1,0,1,2,0,0,0,0
833,1.555555556,1,4,3,0,0,1,0,2,3,0,0,0,0
834,1,1,2,1,0,0,0,0,0,2,0,0,0,0
835,1.777777778,1.5,3,2,0,0,1,0,0,3,0,0,0,0
836,1.133333333,1.166666667,8,8,1,1,1,0,5,2,0,0,1,0
837,1.529411765,1.105263158,27,29,3,3,5,0,5,3,0,0,1,0
838,1.75,1.25,12,12,1,1,2,0,4,3,0,0,1,0
839,1.75,1,4,3,0,0,1,0,2,2,0,0,0,0
840,1.157894737,1,9,9,1,1,1,0,1,5,0,0,0,1
841,1.6875,1.125,10,10,1,1,1,0,3,3,0,0,0,1
842,1.978723404,1.285714286,33,35,3,3,6,0,7,2,0,1,1,0
843,1.352941176,1.142857143,10,10,1,1,1,0,5,4,0,0,1,0
844,2.25,1.818181818,24,25,2,2,4,0,5,3,0,0,1,1
845,1.9,1.166666667,9,9,1,1,1,0,2,3,0,1,0,0
846,1.894736842,1.111111111,12,12,1,1,1,0,5,3,0,0,1,0
847,2.785714286,1.157894737,26,27,2,3,6,0,6,3,0,0,1,0
848,5.733333333,2,26,28,3,3,3,0,6,3,0,1,1,0
849,1.833333333,1,19,20,2,2,2,0,5,3,0,0,1,0
850,1.413793103,1,15,15,1,1,4,0,4,2,0,1,0,0
851,1.25,1,2,1,0,0,0,0,0,2,0,0,0,0
852,1.6,1,12,12,1,1,2,0,2,3,0,0,1,0
853,1.625,1,9,9,1,1,2,0,2,3,0,1,0,0
854,2.947368421,1.230769231,18,18,1,1,4,0,6,5,0,0,1,0
855,1.5,1,3,2,0,0,1,0,0,3,0,0,0,0
856,1.25,1,4,3,0,0,1,0,0,3,0,0,0,0
857,1,1,1,0,0,0,0,0,1,1,0,0,0,0
858,1.666666667,1,4,3,0,0,1,0,1,5,0,0,0,0
859,4.4,2.2,13,13,1,1,2,0,4,3,0,0,1,0
860,1.975609756,1.294117647,27,28,3,2,5,0,8,3,0,0,1,0
861,1.722222222,1,11,11,1,1,1,0,2,3,0,1,0,0
862,1.25,1,4,3,0,0,1,0,3,2,0,0,0,0
863,1.466666667,1.2,8,8,1,1,1,0,2,3,1,0,0,0
864,1.842105263,1.111111111,12,12,1,1,1,0,2,3,1,0,0,0
865,2.457142857,1.04,34,37,4,4,4,0,10,3,0,1,1,0
866,1.454545455,1,8,7,1,0,1,0,2,3,0,0,1,0
867,1.760869565,1,29,32,3,4,3,0,7,4,0,0,1,0
868,1.428571429,1.285714286,11,11,1,1,1,0,6,4,0,0,1,0
869,1.555555556,1,11,11,1,1,1,0,2,3,0,0,0,1
870,2.347826087,1.615384615,25,26,2,2,5,0,5,3,0,0,1,1
871,1.764705882,1.117647059,23,24,2,2,5,0,5,3,0,1,1,0
872,1.3,1,14,15,2,2,1,0,3,3,1,0,0,0
873,1.75,1.133333333,21,22,2,2,3,0,6,3,0,0,1,0
874,1.125,1,2,1,0,0,0,0,0,2,0,0,0,0
875,1.263157895,1,12,13,2,2,2,0,2,3,0,1,0,0
876,1.823529412,1.375,13,13,1,1,2,0,4,4,0,0,1,0
877,2.071428571,1.076923077,18,19,2,2,1,0,5,4,0,0,1,0
878,1.166666667,1,2,1,0,0,0,0,0,2,0,0,0,0
879,1.5,1,4,3,0,0,1,0,2,2,0,0,0,0
880,1,1,2,1,0,0,0,0,1,1,0,0,0,0
881,1.333333333,1,2,1,0,0,0,0,0,2,0,0,0,0
882,2.166666667,1.333333333,10,10,1,1,2,0,3,3,0,0,1,0
883,2.771428571,1.428571429,26,28,3,3,3,0,6,3,0,1,1,0
884,1.176470588,1,8,8,1,1,1,0,2,3,0,1,0,0
885,1.6875,1,10,10,1,1,2,0,2,4,0,0,1,0
886,1.692307692,1.142857143,10,10,1,1,1,0,5,3,0,0,1,0
887,1.384615385,1,8,8,1,1,1,0,0,3,0,1,0,0
888,2.75,1.277777778,29,31,3,3,4,0,5,3,0,0,1,0
889,1.363636364,1.2,8,8,1,1,1,0,3,3,0,1,0,0
890,1.85,1.15,29,31,3,3,4,0,5,4,0,0,1,1
891,1.310344828,1,10,10,1,1,2,0,2,3,0,1,0,0
892,1.586206897,1.2,14,14,1,1,2,0,3,3,0,0,1,0
893,1.628571429,1.05,26,27,3,2,5,0,9,4,0,0,1,0
894,2.5,1.4,27,29,3,3,4,0,6,3,0,1,1,0
895,1.566666667,1.076923077,18,19,2,2,2,0,4,3,0,1,1,0
896,1.588235294,1.2,15,15,2,1,2,0,6,3,0,1,1,0
897,1.25,1,1,0,0,0,0,0,1,1,0,0,0,0
898,1.777777778,1,17,18,2,2,1,0,5,3,0,1,1,0
899,1.8,1,8,8,1,1,1,0,2,3,0,1,0,0
900,1.848484848,1.454545455,20,21,2,2,3,0,6,4,0,0,1,0
901,1,1,1,0,0,0,0,0,1,1,0,0,0,0
902,1.166666667,1,2,1,0,0,0,0,0,2,0,0,0,0
903,1.083333333,1,3,2,0,0,1,0,2,2,0,0,0,0
904,1.333333333,1,2,1,0,0,0,0,1,1,0,0,0,0
905,1.772727273,1,12,12,1,1,1,0,3,3,0,1,0,0
906,2.071428571,1.166666667,25,26,2,2,4,0,7,3,0,1,1,0
907,1.619047619,1.142857143,10,10,1,1,1,0,4,3,0,1,0,0
908,1.5,1.333333333,4,3,0,0,1,0,2,2,0,0,0,0
909,1.461538462,1.166666667,8,8,1,1,1,0,3,3,0,0,1,0
910,1.5,1,8,8,1,1,1,0,2,2,0,1,0,0
911,2.219512195,1.210526316,29,31,3,3,4,0,5,3,0,1,1,0
912,2.230769231,1,10,10,1,1,1,0,4,4,0,1,0,0
913,1.977272727,1.055555556,23,25,3,3,4,4,6,3,0,1,1,0
914,1.727272727,1.333333333,12,13,2,2,2,0,2,3,1,1,0,0
915,1.75,1,14,14,1,1,1,0,3,3,0,0,1,0
916,2.081081081,1.1,28,30,3,3,5,0,7,4,0,1,1,0
917,2.03030303,1.214285714,23,25,3,3,2,0,5,3,0,1,0,0
918,2.130434783,1.25,19,20,2,2,4,0,5,3,0,1,1,0
919,1.90625,1.133333333,21,22,2,2,4,0,3,4,0,1,0,0
920,1.2,1,3,2,0,0,1,0,1,2,0,0,0,0
921,1.923076923,1.125,12,12,2,1,1,0,6,2,0,1,1,0
922,1.818181818,1.285714286,11,11,1,1,1,0,3,3,0,0,1,0
923,2.375,1.058823529,22,23,2,2,3,0,6,3,0,1,1,0
924,2.75,1.333333333,4,3,0,0,1,0,3,1,0,0,0,0
925,1.071428571,1,4,3,0,0,1,0,2,3,0,0,0,0
926,1,1,1,0,0,0,0,0,1,1,0,0,0,0
927,1.1,1,3,2,0,0,1,0,0,3,0,0,0,0
928,1.764705882,1.666666667,12,12,1,1,1,0,5,3,0,0,1,0
929,2.851851852,1.25,31,33,3,3,4,0,4,3,0,1,1,0
930,1.631578947,1.125,11,11,1,1,1,0,5,2,0,0,1,0
931,2.909090909,1.25,6,5,1,0,1,0,1,3,0,0,1,0
932,1.764705882,1.166666667,9,9,1,1,1,0,4,5,1,0,0,0
933,1.9,1.166666667,9,9,1,1,1,0,3,3,0,0,1,0
934,5.8,3.125,31,33,3,3,6,0,5,3,0,1,1,1
935,1.533333333,1,9,9,1,1,1,0,1,3,0,0,1,0
936,1.5,1,26,28,3,3,5,0,6,3,1,1,1,0
937,1.769230769,1,10,10,1,1,1,0,0,3,0,0,1,0
938,2.545454545,1.285714286,11,11,1,1,1,0,7,3,0,0,1,0
939,1.707317073,1.105263158,26,28,3,3,4,0,9,4,0,1,1,0
940,2.692307692,1.157894737,28,30,3,3,4,0,5,3,0,0,1,0
941,2.416666667,1.181818182,17,18,2,2,2,0,4,4,0,1,0,0
942,2.071428571,1.307692308,21,22,2,2,2,0,5,3,0,0,1,0
943,1.25,1,1,0,0,0,0,0,1,1,0,0,0,0
944,2.157894737,1.111111111,12,12,1,1,2,0,9,5,0,1,0,0
945,2,1.111111111,12,12,1,1,2,0,1,3,0,0,1,0
946,2.290322581,1.25,17,17,1,1,4,0,5,4,0,0,1,0
947,1,1,1,0,0,0,0,0,1,1,0,0,0,0
948,1.5,1,3,2,0,0,1,0,0,2,0,0,0,0
949,1,1,1,0,0,0,0,0,1,1,0,0,0,0
950,1.125,1,3,2,0,0,1,0,1,2,0,0,0,0
951,2.125,1.75,9,9,1,1,1,0,1,2,0,1,0,0
952,2.142857143,1.105263158,25,26,2,2,5,0,5,3,0,0,1,0
953,1.714285714,1.125,10,10,1,1,1,0,5,3,0,0,1,0
954,1.833333333,1,4,3,0,0,1,0,3,2,0,0,0,0
955,1.684210526,1,8,8,1,1,1,0,3,2,0,1,0,0
956,1.736842105,1,11,11,1,1,2,0,5,4,0,0,1,0
957,3.541666667,1.136363636,31,33,3,3,5,0,8,4,0,0,1,0
958,1.884615385,1.111111111,12,12,1,1,3,0,8,2,0,0,1,0
959,1.813953488,1.235294118,25,27,3,3,5,21,5,3,0,0,1,0
960,1.821428571,1.375,13,13,1,1,2,0,4,4,0,0,1,0
961,1.5,1.125,11,11,1,1,2,0,0,3,0,0,1,0
962,1.609756098,1.1875,25,27,3,3,4,0,8,3,0,1,1,0
963,3.833333333,1.3125,25,26,2,2,4,0,5,3,0,1,1,0
964,1.52,1.1,13,13,1,1,2,0,5,5,0,0,1,0
965,1.708333333,1.090909091,16,17,2,2,2,0,6,3,0,1,1,0
966,1,1,2,1,0,0,0,0,0,2,0,0,0,0
967,1.857142857,1,17,18,2,2,3,0,7,3,0,0,1,1
968,1.5,1,12,12,1,1,2,0,4,3,0,0,1,0
969,2.761904762,1.058823529,22,25,3,3,2,0,5,4,0,1,0,0
970,1.4,1,2,1,0,0,0,0,0,2,0,0,0,0
971,1.222222222,1,4,3,0,0,1,0,2,2,0,0,0,0
972,1,1,1,0,0,0,0,0,1,1,0,0,0,0
973,1.333333333,1,2,1,0,0,0,0,0,2,0,0,0,0
974,1.538461538,1.5,8,8,1,1,1,0,4,3,0,1,0,0
975,2.451612903,1.210526316,29,31,3,3,3,0,3,3,0,1,1,0
976,2,2,8,8,1,1,1,0,4,5,0,1,0,0
977,1.428571429,1,9,9,1,1,1,0,3,3,0,0,1,0
978,2.285714286,1,11,11,1,1,2,0,2,3,0,0,1,0
979,1.583333333,1,8,8,1,1,0,0,3,3,0,0,1,0
980,2.19047619,1.444444444,32,34,3,3,6,0,5,3,0,0,1,0
981,1.545454545,1.2,8,8,1,1,0,0,2,2,0,0,1,0
982,2.791666667,1.352941176,29,31,3,3,5,0,6,4,0,1,1,0
983,1.8,1,10,10,1,1,1,0,2,2,0,0,1,0
984,1.19047619,1,9,9,1,1,1,0,2,3,0,0,1,0
985,2.48,1.294117647,28,30,3,3,4,0,6,3,1,0,1,0
986,1.833333333,1.1875,23,24,2,2,5,0,8,3,0,0,1,0
987,1.823529412,1.222222222,14,15,2,2,2,0,3,3,0,1,1,0
988,1.516129032,1,18,19,2,3,2,0,7,5,0,1,1,0
989,1,1,2,1,0,0,0,0,0,2,0,0,0,0
990,2.541666667,1.555555556,18,19,2,2,3,0,8,3,0,1,1,0
991,1.142857143,1,8,8,1,1,1,0,3,6,0,1,0,0
992,1.896551724,1.8,22,23,2,2,3,0,5,4,0,0,1,0
993,1,1,2,1,0,0,0,0,0,2,0,0,0,0
994,1.333333333,1,3,2,0,0,1,0,1,2,0,0,0,0
995,1,1,3,2,0,0,1,0,2,2,0,0,0,0
996,1.416666667,1,4,3,0,0,1,0,0,3,0,0,0,0
997,1.777777778,1.111111111,12,12,1,1,2,0,3,3,0,0,1,0
998,1.906976744,1.388888889,31,33,3,3,6,0,5,3,0,1,1,0
999,2.047619048,1.125,11,11,1,1,2,0,2,3,0,1,0,0
1000,1.117647059,1,4,3,0,0,1,0,3,2,0,0,0,0
1001,1.75,1.1,13,13,1,1,2,0,3,3,0,0,1,0
1002,1.266666667,1,7,7,1,1,1,0,2,3,1,0,0,0
1003,2.119047619,1.352941176,29,31,3,3,6,0,8,3,0,1,1,0
1004,1.466666667,1.142857143,10,10,1,1,1,0,5,3,0,0,1,0
1005,1.612244898,1,24,26,4,3,3,9,5,3,0,1,1,0
1006,1.411764706,1,9,9,1,1,1,0,3,3,0,1,0,0
1007,1.363636364,1,11,11,1,1,2,0,7,2,0,0,1,0
1008,2.137931034,1.4,27,29,3,3,3,0,5,2,0,1,1,0
1009,1.5,1.1875,23,25,3,2,5,1,5,2,0,0,1,0
1010,1.368421053,1,13,13,1,1,2,0,4,3,0,1,0,0
1011,2.941176471,1.4,16,16,1,1,3,0,4,3,0,0,1,0
1012,1.1,1,3,2,0,0,1,0,0,3,0,0,0,0
1013,2.533333333,1,13,13,1,1,2,0,2,3,0,0,1,0
1014,1.642857143,1,10,10,1,1,1,0,4,2,0,0,1,0
1015,2.933333333,1.181818182,17,18,2,3,2,0,2,3,0,1,0,0
1016,1,1,3,2,0,0,1,0,1,2,0,0,0,0
1017,1.333333333,1,3,2,0,0,1,0,1,2,0,0,0,0
1018,1.111111111,1,3,2,0,0,1,0,0,3,0,0,0,0
1019,1.444444444,1,6,6,1,1,0,0,4,2,0,1,0,0
1020,1.727272727,1.4,9,9,1,1,1,0,0,3,0,1,0,0
1021,2.2,1.105263158,25,26,2,2,5,0,5,3,0,1,0,0
1022,2.263157895,1.111111111,12,12,1,1,2,0,3,3,0,0,1,0
1023,1.272727273,1,4,3,0,0,1,0,0,3,0,0,0,0
1024,1,1,8,8,1,1,1,0,0,3,0,1,0,0
1025,1.6875,1,10,10,1,1,2,0,3,4,0,0,1,0
1026,1.853658537,1.2,29,31,3,3,3,0,5,4,0,0,1,0
1027,1.888888889,1.125,11,11,1,1,2,0,4,3,0,1,0,0
1028,2.863636364,1.428571429,26,28,3,3,4,0,6,3,0,0,1,0
1029,3.25,1.285714286,11,11,1,1,2,0,2,3,0,0,1,0
1030,1.125,1,10,10,1,1,1,0,9,3,0,0,1,0
1031,1.714285714,1.052631579,25,26,3,2,3,0,7,5,0,1,1,0
1032,1.911764706,1.052631579,24,25,2,2,6,0,4,3,0,1,1,0
1033,4.625,1.444444444,17,18,2,2,3,0,2,3,0,1,0,0
1034,2.107142857,1.333333333,21,23,2,3,1,0,9,6,0,0,1,0
1035,1.071428571,1,2,1,0,0,0,0,0,2,0,0,0,0
1036,1.772727273,1.111111111,12,12,1,1,2,0,0,3,0,1,0,0
1037,1.928571429,1.375,13,13,1,1,2,0,2,3,0,0,1,0
1038,1.739130435,1.083333333,17,18,2,2,2,0,7,3,0,0,1,1
1039,2,1,3,2,0,0,1,0,0,3,0,0,0,0
1040,2.1,1.2,6,5,0,0,1,0,2,3,0,0,0,0
1041,1.111111111,1,3,2,0,0,1,0,0,3,0,0,0,0
1042,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1043,2.307692308,1.125,11,11,1,1,2,0,4,2,0,0,1,0
1044,2.043478261,1.294117647,28,30,3,3,4,0,5,4,0,1,1,0
1045,2,1.142857143,10,10,1,1,2,0,2,3,0,0,0,1
1046,1.823529412,1.2,6,5,0,0,1,0,1,3,0,0,0,0
1047,1.538461538,1.2,7,6,1,0,1,0,1,3,0,0,1,0
1048,1.692307692,1,8,8,1,1,1,0,3,3,0,0,1,0
1049,3.36,1.25,31,33,3,3,6,0,5,4,0,1,1,0
1050,1.647058824,1,12,12,1,1,1,0,5,2,0,0,1,0
1051,2.606060606,1.5,27,29,3,3,3,0,7,6,0,0,1,0
1052,1.777777778,1.125,11,11,1,1,1,0,4,5,0,0,1,0
1053,2.4,1.5,11,11,1,1,2,0,2,2,0,0,1,0
1054,3.19047619,1.277777778,29,31,3,3,4,0,5,3,0,0,1,1
1055,1.8,1.222222222,29,31,4,3,4,0,9,4,0,1,1,1
1056,2.2,1,17,18,2,2,3,0,2,3,1,0,1,0
1057,2,1,21,23,3,3,3,0,8,3,0,1,1,0
1058,1.166666667,1,3,2,0,0,1,0,1,2,0,0,0,0
1059,2.034482759,1.090909091,16,17,2,2,2,0,4,5,0,1,0,0
1060,3.625,1,10,10,1,1,2,0,2,3,0,0,0,1
1061,1.676470588,1.066666667,22,24,3,3,2,0,4,4,1,1,1,0
1062,1.083333333,1,3,2,0,0,1,0,2,2,0,0,0,0
1063,1,1,3,2,0,0,1,0,0,3,0,0,0,0
1064,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1065,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1066,2.5,1,8,8,1,1,1,0,3,3,0,1,0,0
1067,3.722222222,1.166666667,27,29,3,3,4,0,7,2,0,1,1,0
1068,1.8,1,11,11,1,1,1,0,1,3,0,0,0,1
1069,1.277777778,1,8,8,1,1,1,0,2,3,0,1,0,0
1070,1.074074074,1,12,12,1,1,2,0,3,4,0,0,1,0
1071,1.75,1.4,9,9,1,1,1,0,0,3,0,1,0,0
1072,1.762711864,1.181818182,32,35,4,4,5,20,10,4,0,0,1,0
1073,1.733333333,1.142857143,10,10,1,1,1,0,2,3,0,0,1,0
1074,3.523809524,1.176470588,26,28,3,3,3,0,4,3,0,1,1,0
1075,1.8,1.1,13,13,1,1,2,0,3,6,0,0,1,0
1076,1.888888889,1.125,11,11,1,1,2,0,4,6,0,0,1,0
1077,2.09375,1.411764706,30,32,3,3,5,0,11,4,0,1,1,0
1078,2.324324324,1.4,25,26,2,2,5,0,6,3,0,0,1,0
1079,1.681818182,1.2,14,14,1,1,3,0,6,3,0,0,1,0
1080,1.482758621,1.066666667,19,20,2,2,4,0,6,3,0,0,1,0
1081,1.142857143,1,2,1,0,0,0,0,0,2,0,0,0,0
1082,1.909090909,1.25,12,13,1,2,1,2,3,2,0,0,1,0
1083,1.428571429,1.1,13,13,1,1,2,0,2,3,0,0,0,1
1084,2.380952381,1.153846154,19,20,2,2,3,0,9,3,0,0,1,0
1085,1,1,4,3,0,0,1,0,2,2,0,0,0,0
1086,1.375,1,3,2,0,0,1,0,2,2,0,0,0,0
1087,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1088,1.181818182,1,4,3,0,0,1,0,0,3,0,0,0,0
1089,1.923076923,1.142857143,10,10,1,1,1,0,5,2,0,0,1,0
1090,1.897435897,1.105263158,29,32,4,4,3,0,8,2,0,1,1,0
1091,2,1.142857143,10,10,1,1,1,0,2,3,0,1,0,0
1092,1.666666667,1,8,8,1,1,0,0,2,2,0,0,1,0
1093,2.1875,1.25,12,12,1,1,2,0,3,3,0,0,1,0
1094,1.5,1.111111111,12,12,1,1,2,0,4,3,0,0,1,0
1095,3,1.277777778,29,31,3,3,4,0,7,6,1,0,1,0
1096,1.736842105,1,11,11,1,1,1,0,4,3,0,0,1,0
1097,1.921052632,1.055555556,23,24,2,2,4,0,3,4,0,1,1,0
1098,1.714285714,1.333333333,10,10,1,1,2,0,3,3,0,0,1,0
1099,1.933333333,1.333333333,10,10,1,1,1,0,4,5,0,0,1,0
1100,3.074074074,1.388888889,31,33,3,3,5,0,7,3,1,1,1,0
1101,2.35483871,1.235294118,27,29,3,3,4,0,6,3,0,0,1,0
1102,2.708333333,1.090909091,16,17,2,2,3,0,3,4,0,1,1,0
1103,1.904761905,1.076923077,18,19,2,2,2,0,3,4,0,1,1,0
1104,1.3,1,3,2,0,0,1,0,0,3,0,0,0,0
1105,1.681818182,1.2,16,17,2,2,2,0,5,3,0,1,1,0
1106,5,1.5,8,8,1,1,1,0,1,3,0,1,0,0
1107,1.833333333,1.083333333,17,18,2,2,2,0,6,3,0,1,0,0
1108,1.111111111,1,2,1,0,0,0,0,0,2,0,0,0,0
1109,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1110,1.375,1,3,2,0,0,1,0,2,2,0,0,0,0
1111,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1112,2.181818182,1.75,9,9,1,1,1,0,2,3,0,1,0,0
1113,1.674418605,1.111111111,25,26,3,2,5,0,6,6,0,1,1,0
1114,2.214285714,1,11,11,1,1,3,0,4,3,0,0,1,0
1115,1.916666667,1.166666667,9,9,1,1,1,0,4,3,0,1,0,0
1116,1.428571429,1.333333333,10,10,1,1,2,0,5,3,0,0,1,0
1117,1.652173913,1.111111111,12,12,1,1,2,0,1,3,0,0,1,0
1118,1.723404255,1.277777778,29,31,3,3,5,0,8,3,0,1,1,0
1119,2.111111111,1.111111111,12,12,1,1,2,0,4,3,0,0,1,0
1120,1.871794872,1.307692308,23,25,3,3,4,0,7,3,0,1,1,0
1121,1.764705882,1,12,12,1,1,1,0,5,6,0,1,0,0
1122,1.473684211,1,10,10,1,1,2,0,5,3,0,0,1,0
1123,1.731707317,1.055555556,25,27,3,3,3,0,5,4,0,1,1,0
1124,2.766666667,1.266666667,23,24,2,2,4,0,7,6,0,0,1,0
1125,2.421052632,1.076923077,18,19,2,2,3,0,4,3,0,1,1,0
1126,1.551724138,1.166666667,18,20,3,3,2,3,4,3,0,1,1,0
1127,1.1,1,2,1,0,0,0,0,1,1,0,0,0,0
1128,2.166666667,1.166666667,18,19,2,2,2,0,6,4,0,0,1,0
1129,1.44,1,11,11,1,1,1,0,3,3,0,0,1,0
1130,1.517241379,1.181818182,17,18,2,2,2,0,4,3,0,1,1,0
1131,1.176470588,1,6,5,0,0,1,0,0,3,0,0,0,0
1132,1,1,3,2,0,0,1,0,2,2,0,0,0,0
1133,2.5,1.5,4,3,1,0,0,0,0,2,0,0,1,0
1134,1.5,1,3,2,0,0,1,0,1,2,0,0,0,0
1135,1.52,1.111111111,12,12,1,1,2,0,6,3,0,0,1,0
1136,2.485714286,1.15,29,31,3,3,3,0,6,3,0,0,1,0
1137,2.52173913,1.111111111,12,12,1,1,1,0,3,3,0,0,1,0
1138,2,1.2,8,8,1,1,1,0,0,3,1,0,0,0
1139,1.615384615,1,8,8,1,1,1,0,3,3,0,1,0,0
1140,2.047619048,1.25,12,12,1,1,1,0,3,4,0,0,1,0
1141,1.941176471,1.181818182,32,34,3,3,5,0,6,3,0,0,1,0
1142,1.545454545,1.090909091,14,14,1,1,3,0,4,3,0,0,1,0
1143,1.789473684,1.133333333,23,26,4,4,2,1,6,2,0,1,0,1
1144,1.125,1,8,8,1,1,1,0,2,3,0,1,0,0
1145,1.416666667,1,10,10,1,1,2,0,3,2,0,0,1,0
1146,1.777777778,1.117647059,25,27,3,3,4,0,5,3,1,1,0,0
1147,2.236842105,1.210526316,29,31,3,3,3,0,7,3,0,1,1,0
1148,1.653846154,1.1,13,13,1,1,2,0,4,3,0,0,0,1
1149,2.428571429,1.25,19,20,2,2,1,0,4,3,0,1,1,0
1150,1.333333333,1,3,2,0,0,1,0,2,2,0,0,0,0
1151,2.4375,1.333333333,14,14,1,1,2,0,5,3,0,0,1,0
1152,1.666666667,1.125,11,11,1,1,3,0,3,3,0,1,0,0
1153,2.64,1.4,16,16,1,1,3,0,5,3,0,0,1,0
1154,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1155,1.5,1,3,2,0,0,1,0,2,2,0,0,0,0
1156,1.090909091,1,4,3,0,0,1,0,0,3,0,0,0,0
1157,1.3,1,4,3,0,0,1,0,0,3,0,0,0,0
1158,1.388888889,1,8,8,1,1,1,0,3,3,0,1,0,0
1159,2.083333333,1.1,28,30,3,3,3,0,7,3,1,0,1,0
1160,1.933333333,1.142857143,10,10,1,1,1,0,1,3,0,1,0,0
1161,2,1,7,7,1,1,1,0,0,3,0,1,0,0
1162,1.85,1.25,12,12,1,1,2,0,3,3,0,0,1,0
1163,1.235294118,1,10,10,1,1,2,0,5,2,0,0,1,0
1164,3.043478261,1.095238095,29,31,3,3,6,0,6,2,0,1,1,0
1165,2.333333333,1.222222222,13,13,1,1,1,0,7,3,0,0,0,1
1166,2.081081081,1.4,25,26,2,2,4,0,5,3,0,1,0,0
1167,2.409090909,1.222222222,13,13,1,1,3,0,3,3,0,0,1,0
1168,1.7,1.2,8,8,1,1,1,0,3,3,0,1,0,0
1169,3.217391304,1.428571429,26,28,3,3,4,0,5,3,1,1,1,0
1170,2.684210526,1.307692308,23,25,3,3,3,0,5,2,1,1,0,0
1171,2.066666667,1.444444444,17,18,2,2,2,0,5,3,0,1,0,0
1172,2.230769231,1.166666667,18,19,2,2,3,0,6,3,0,1,1,0
1173,1,1,2,1,0,0,0,0,0,2,0,0,0,0
1174,1.9,1.083333333,17,18,2,2,1,0,8,2,0,0,1,0
1175,1.818181818,1.166666667,9,9,1,1,1,0,2,3,0,0,1,0
1176,2.047619048,1.181818182,17,18,2,2,2,0,4,3,1,1,0,0
1177,1.285714286,1,3,2,0,0,1,0,0,3,0,0,0,0
1178,1.166666667,1,3,2,0,0,1,0,1,2,0,0,0,0
1179,1.333333333,1,3,2,0,0,1,0,2,2,0,0,0,0
1180,1.5,1.5,3,2,0,0,1,0,2,2,0,0,0,0
1181,1.705882353,1,11,11,1,1,3,0,6,5,0,1,0,0
1182,2.92,1.25,26,28,3,3,4,0,7,6,0,1,1,0
1183,1.526315789,1.142857143,10,10,1,1,1,0,3,5,0,0,1,0
1184,2.1,1,7,7,1,1,1,0,4,2,0,1,0,0
1185,1.714285714,1,9,9,1,1,1,0,3,3,0,1,0,0
1186,1.5,1.5,8,8,1,1,1,0,2,2,1,0,0,0
1187,2.346153846,1.210526316,29,31,3,3,5,0,5,4,0,1,1,0
1188,1.882352941,1.166666667,9,9,1,1,1,0,4,3,0,0,1,0
1189,3,1.235294118,27,29,3,3,3,0,5,3,0,1,1,0
